368|120.843
369|120.967
370|120.932
371|120.966
372|120.853
373|120.929
374|120.837
375|120.932
376|120.95
377|120.853
378|120.929
379|120.741
380|120.811
381|120.919
382|120.855
383|120.847
384|120.913
385|120.957
386|120.855
387|120.844
388|120.915
389|120.837
390|120.922
391|120.966
392|120.947
393|120.569
394|120.844
395|120.846
396|120.783
397|120.875
398|120.877
399|120.957
400|120.805
401|120.909
402|120.875
403|120.966
404|120.934
405|120.966
406|120.904
407|120.966
408|120.856
409|120.875
410|120.907
411|120.958
412|120.878
413|120.884
414|120.855
415|120.82
416|120.904
417|120.904
418|120.907
419|120.899
420|120.894
421|120.941
422|120.891
423|120.939
424|120.89
425|120.954
426|120.859
427|120.82
428|120.821
429|120.906
430|120.872
431|120.888
432|120.894
433|120.915
434|120.888
435|120.937
436|120.796
437|120.785
438|120.764
439|120.865
440|120.741
441|120.863
442|120.809
443|120.888
444|114.398
445|120.861
446|120.839
447|120.932
448|120.855
449|120.941
450|120.827
451|120.899
452|120.894
453|119.493
454|120.793
455|120.944
456|120.882
457|120.869
458|120.804
459|120.961
460|120.951
461|120.565
462|120.934
463|120.865
464|120.856
465|120.767
466|120.869
467|120.788
468|120.779
469|120.824
470|120.805
471|120.878
472|120.831
473|120.78
474|120.815
475|120.868
476|120.837
477|120.887
478|120.83
479|120.839
480|120.782
481|120.897
482|120.83
483|120.858
484|120.814
485|120.961
486|120.694
487|120.799
488|120.76
489|120.96
490|120.918
491|120.966
492|120.846
493|120.928
494|120.785
495|120.839
496|120.527
497|120.814
498|120.861
499|120.849
500|120.877
501|120.89
502|120.884
503|120.855
504|120.882
505|120.916
506|120.882
507|120.795
508|120.808
509|120.789
510|120.823
511|120.837
512|120.852
513|120.899
514|120.875
515|120.923
516|120.85
517|120.888
518|120.872
519|120.856
520|120.742
521|120.915
522|120.684
523|120.872
524|120.837
525|120.796
526|120.92
527|120.893
528|120.923
529|120.891
530|120.939
531|120.834
532|120.874
533|120.824
534|120.674
535|120.815
536|120.88
537|120.792
538|120.616
539|120.818
540|120.614
541|120.904
542|120.925
543|120.953
544|120.928
545|120.923
546|120.796
547|120.858
548|120.948
549|120.825
550|120.827
551|120.836
552|120.758
553|120.903
554|120.868
555|120.947
556|120.891
557|120.903
558|120.928
559|120.926
560|120.802
561|120.871
562|120.856
563|120.887
564|120.942
565|120.812
566|120.792
567|120.825
568|120.846
569|120.866
570|120.944
571|120.78
572|120.767
573|120.792
574|120.804
575|120.802
576|120.953
577|120.849
578|120.877
579|120.865
580|120.83
581|120.825
582|120.761
583|120.894
584|120.958
585|120.894
586|120.795
587|120.827
588|120.859
589|120.626
590|120.95
591|120.877
592|120.843
593|120.885
594|120.878
595|120.874
596|120.935
597|120.919
598|120.824
599|120.827
600|120.817
601|120.909
602|120.871
603|120.9
604|120.961
605|120.77
606|120.932
607|120.729
608|120.774
609|120.802
610|120.843
611|120.85
612|120.953
613|120.812
614|120.967
615|120.842
616|120.958
617|120.859
618|120.958
619|120.909
620|120.966
621|120.818
622|120.856
623|120.809
624|120.922
625|120.887
626|120.827
627|120.801
628|120.894
629|120.904
630|120.815
631|120.897
632|120.573
633|120.798
634|120.912
635|120.877
636|120.872
637|120.792
638|120.887
639|120.859
640|120.833
641|120.849
642|120.755
643|120.849
644|120.951
645|120.792
646|120.834
647|120.54
648|120.834
649|120.863
650|120.818
651|120.877
652|120.925
653|120.774
654|120.899
655|120.885
656|120.922
657|120.915
658|120.95
659|120.83
660|120.945
661|120.934
662|120.888
663|120.893
664|120.903
665|120.802
666|120.786
667|120.85
668|120.834
669|120.863
670|120.893
671|120.897
672|120.941
673|120.951
674|120.868
675|120.881
676|120.891
677|120.944
678|120.855
679|119.94
680|120.805
681|120.792
682|120.875
683|120.729
684|120.881
685|120.808
686|120.938
687|120.909
688|120.951
689|120.903
690|120.948
691|120.929
692|120.96
693|120.709
694|120.862
695|120.771
696|120.877
697|120.834
698|120.849
699|120.862
700|120.918
701|120.877
702|120.929
703|120.922
704|120.846
705|120.939
706|120.758
707|120.866
708|120.844
709|120.887
710|120.861
711|120.777
712|120.907
713|120.878
714|120.91
715|120.855
716|120.89
717|120.635
718|120.725
719|120.84
720|120.85
721|120.856
722|120.884
723|120.811
724|120.868
725|120.82
726|120.89
727|120.294
728|120.777
729|120.862
730|120.755
731|120.817
732|120.805
733|120.82
734|120.922
735|120.862
736|120.795
737|120.254
738|120.871
739|120.894
740|120.928
741|120.386
742|120.89
743|120.734
744|120.888
745|120.84
746|120.823
747|120.703
748|120.871
749|120.894
750|120.913
751|117.757
752|120.824
753|120.785
754|120.894
755|120.856
756|120.899
757|120.907
758|120.899
759|120.844
760|120.934
761|120.939
762|120.877
763|120.894
764|120.79
765|120.799
766|120.808
767|120.852
768|120.847
769|120.922
770|120.861
771|120.617
772|120.563
773|120.906
774|120.9
775|120.939
776|120.874
777|120.802
778|120.871
779|120.852
780|120.844
781|120.861
782|120.837
783|120.891
784|120.839
785|120.951
786|120.755
787|120.804
788|120.881
789|120.847
790|120.894
791|120.871
792|120.899
793|120.842
794|120.827
795|120.869
796|120.956
797|120.891
798|120.788
799|120.613
800|120.836
801|120.865
802|120.881
803|120.869
804|120.897
805|120.951
806|120.843
807|120.861
808|120.887
809|120.904
810|120.798
811|120.906
812|120.792
813|120.825
814|120.812
815|120.846
816|120.85
817|120.745
818|120.875
819|120.874
820|120.899
821|120.907
822|120.798
823|120.815
824|120.881
825|120.833
826|120.853
827|120.862
828|120.85
829|120.839
830|120.875
831|120.935
832|120.888
833|120.944
834|120.935
835|120.837
836|120.815
837|120.849
838|120.868
839|120.839
840|120.861
841|120.945
842|120.862
843|120.919
844|120.9
845|120.961
846|120.839
847|120.907
848|120.608
849|120.12
850|120.812
851|120.922
852|120.827
853|120.83
854|120.849
855|120.961
856|120.882
857|120.96
858|120.922
859|120.961
860|120.865
861|120.88
862|120.872
863|120.801
864|120.747
865|120.757
866|120.801
867|120.846
868|120.839
869|120.92
870|120.939
871|120.951
872|120.95
873|120.956
874|120.929
875|120.858
876|120.918
877|120.95
878|120.833
879|120.805
880|120.741
881|120.88
882|120.836
883|120.944
884|120.844
885|120.95
886|120.912
887|120.915
888|120.89
889|120.947
890|120.874
891|120.909
892|120.728
893|120.868
894|120.834
895|120.824
896|120.773
897|120.882
898|120.885
899|120.862
900|120.92
901|120.875
902|120.343
903|120.89
904|120.88
905|120.788
906|120.863
907|120.931
908|120.855
909|120.866
910|120.855
911|120.875
912|120.795
913|120.906
914|120.894
915|120.884
916|120.836
917|120.842
918|120.844
919|120.847
920|120.782
921|120.89
922|120.852
923|120.837
924|120.865
925|120.825
926|120.891
927|120.891
928|120.862
929|120.896
930|120.812
931|120.958
932|120.808
933|120.931
934|120.893
935|120.89
936|120.569
937|120.865
938|119.868
939|120.875
940|120.862
941|120.894
942|120.947
943|120.877
944|120.824
945|120.798
946|120.899
947|120.929
948|120.935
949|120.849
950|120.747
951|120.872
952|120.942
953|120.847
954|120.527
955|120.855
956|120.831
957|120.871
958|120.769
959|120.861
960|120.942
961|120.906
962|120.935
963|120.906
964|120.861
965|120.801
966|120.942
967|120.836
968|120.406
969|120.771
970|120.907
971|120.926
972|120.853
973|120.668
974|120.862
975|120.804
976|120.939
977|120.872
978|120.818
979|120.862
980|120.966
981|120.833
982|120.931
983|120.878
984|120.885
985|120.815
986|120.901
987|120.877
988|120.9
989|120.866
990|120.856
991|120.899
992|120.859
993|120.875
994|120.831
995|120.839
996|120.827
997|120.923
998|120.818
999|120.871
1000|120.897
1001|120.899
1002|120.923
1003|120.878
1004|120.891
1005|120.923
1006|120.953
1007|120.744
1008|120.783
1009|120.868
1010|120.942
1011|120.785
1012|120.918
1013|120.872
1014|120.96
1015|120.882
1016|120.871
1017|120.849
1018|120.807
1019|120.863
1020|120.828
1021|120.852
1022|120.587
1023|120.882
1024|120.821
1025|120.859
1026|120.877
1027|120.899
1028|120.859
1029|120.868
1030|120.928
1031|120.866
1032|120.938
1033|120.859
1034|120.941
1035|120.844
1036|120.923
1037|120.849
1038|120.823
1039|120.862
1040|120.925
1041|120.882
1042|120.957
1043|120.862
1044|120.856
1045|120.863
1046|120.929
1047|120.859
1048|120.942
1049|120.891
1050|120.875
1051|120.801
1052|120.861
1053|120.792
1054|120.9
1055|120.875
1056|120.881
1057|120.846
1058|120.825
1059|120.861
1060|120.884
1061|120.863
1062|120.896
1063|120.885
1064|120.777
1065|120.861
1066|120.865
1067|120.85
1068|120.896
1069|120.935
1070|120.929
1071|120.878
1072|120.884
1073|120.815
1074|120.91
1075|120.907
1076|120.934
1077|120.43
1078|120.842
1079|120.85
1080|120.872
1081|120.874
1082|120.865
1083|120.833
1084|120.915
1085|120.884
1086|120.951
1087|120.893
1088|120.89
1089|120.748
1090|120.793
1091|120.783
1092|120.741
1093|120.827
1094|115.632
1095|120.755
1096|120.825
1097|120.891
1098|120.88
1099|120.907
1100|120.941
1101|120.916
1102|109.468
1103|120.198
1104|120.771
1105|120.891
1106|120.786
1107|120.76
1108|120.786
1109|120.729
1110|120.827
1111|120.881
1112|120.92
1113|120.904
1114|120.961
1115|120.869
1116|120.929
1117|120.83
1118|120.868
1119|120.858
1120|120.945
1121|120.939
1122|120.901
1123|120.837
1124|120.862
1125|120.861
1126|120.938
1127|120.885
1128|120.923
1129|120.88
1130|120.909
1131|120.814
1132|120.929
1133|120.853
1134|120.89
1135|120.9
1136|120.945
1137|120.859
1138|120.884
1139|120.863
1140|120.858
1141|119.001
1142|120.916
1143|120.88
1144|120.825
1145|120.869
1146|120.9
1147|120.882
1148|120.874
1149|120.621
1150|120.61
1151|120.758
1152|120.897
1153|120.901
1154|120.937
1155|120.916
1156|120.906
1157|120.25
1158|120.865
1159|120.882
1160|120.9
1161|120.904
1162|120.945
1163|120.861
1164|120.861
1165|120.839
1166|120.888
1167|120.747
1168|120.893
1169|120.958
1170|120.798
1171|120.865
1172|120.84
1173|120.817
1174|120.871
1175|120.896
1176|120.91
1177|120.958
1178|120.843
1179|120.782
1180|120.831
1181|120.877
1182|120.884
1183|120.963
1184|120.839
1185|120.776
1186|120.833
1187|120.931
1188|120.939
1189|120.847
1190|120.907
1191|120.884
1192|120.91
1193|120.868
1194|120.909
1195|120.856
1196|120.884
1197|120.828
1198|120.862
1199|120.88
1200|120.896
1201|120.861
1202|120.919
1203|120.96
1204|120.915
1205|120.907
1206|120.897
1207|120.894
1208|120.804
1209|120.703
1210|120.76
1211|120.831
1212|120.824
1213|120.957
1214|120.931
1215|120.966
1216|120.249
1217|120.928
1218|120.823
1219|120.938
1220|108.648
1221|120.956
1222|120.82
1223|120.828
1224|120.798
1225|120.925
1226|120.906
1227|120.696
1228|120.915
1229|120.885
1230|120.878
1231|120.931
1232|120.915
1233|120.932
1234|120.945
1235|120.915
1236|120.76
1237|120.815
1238|120.862
1239|120.875
1240|120.907
1241|120.771
1242|120.885
1243|120.904
1244|120.865
1245|120.954
1246|120.893
1247|120.97
1248|120.869
1249|120.866
1250|120.792
1251|120.887
1252|120.809
1253|120.939
1254|120.865
1255|120.941
1256|120.887
1257|120.941
1258|120.874
1259|120.885
1260|120.89
1261|120.78
1262|120.802
1263|120.719
1264|120.796
1265|120.885
1266|120.863
1267|120.939
1268|120.882
1269|120.916
1270|120.888
1271|120.928
1272|120.874
1273|120.958
1274|120.896
1275|120.863
1276|120.855
1277|120.842
1278|120.807
1279|120.878
1280|120.741
1281|120.916
1282|120.88
1283|120.871
1284|120.894
1285|120.9
1286|120.89
1287|120.944
1288|120.891
1289|120.957
1290|120.798
1291|120.855
1292|120.853
1293|120.823
1294|120.82
1295|120.823
1296|120.899
1297|120.909
1298|120.89
1299|120.798
1300|120.865
1301|120.909
1302|120.893
1303|120.78
1304|120.858
1305|120.912
1306|120.913
1307|120.951
1308|120.872
1309|120.843
1310|120.739
1311|120.935
1312|120.894
1313|120.951
1314|120.903
1315|120.963
1316|120.485
1317|120.913
1318|120.878
1319|120.891
1320|120.637
1321|120.853
1322|120.78
1323|120.882
1324|120.913
1325|120.958
1326|120.877
1327|120.912
1328|120.853
1329|120.928
1330|120.696
1331|120.75
1332|120.861
1333|120.907
1334|120.885
1335|120.899
1336|120.802
1337|103.05
1338|120.763
1339|120.925
1340|120.941
1341|120.929
1342|120.948
1343|120.847
1344|120.872
1345|120.937
1346|120.169
1347|120.885
1348|120.866
1349|120.834
1350|120.807
1351|120.89
1352|120.823
1353|120.875
1354|120.834
1355|120.918
1356|120.712
1357|120.913
1358|120.875
1359|120.868
1360|120.767
1361|120.918
1362|120.884
1363|120.894
1364|120.893
1365|120.896
1366|120.866
1367|120.881
1368|120.931
1369|120.511
1370|120.821
1371|120.747
1372|120.885
1373|120.878
1374|120.881
1375|120.932
1376|120.926
1377|120.865
1378|120.821
1379|120.827
1380|120.881
1381|120.939
1382|120.901
1383|120.843
1384|120.78
1385|120.945
1386|120.882
1387|120.913
1388|120.831
1389|120.874
1390|120.885
1391|120.817
1392|120.887
1393|120.92
1394|118.823
1395|120.878
1396|120.78
1397|120.884
1398|120.887
1399|120.903
1400|120.904
1401|120.903
1402|120.918
1403|120.941
1404|120.884
1405|120.874
1406|120.877
1407|120.856
1408|120.875
1409|119.854
1410|120.866
1411|120.865
1412|120.786
1413|120.861
1414|120.894
1415|120.815
1416|120.783
1417|120.843
1418|120.771
1419|120.894
1420|120.954
1421|120.824
1422|120.808
1423|120.833
1424|120.729
1425|120.899
1426|120.862
1427|120.919
1428|118.242
1429|120.929
1430|120.887
1431|120.934
1432|120.874
1433|120.88
1434|120.896
1435|120.897
1436|120.713
1437|120.859
1438|120.947
1439|120.891
1440|120.92
1441|120.885
1442|120.919
1443|120.941
1444|120.855
1445|120.926
1446|120.827
1447|120.875
1448|120.888
1449|120.753
1450|120.84
1451|120.343
1452|120.722
1453|120.866
1454|120.956
1455|120.916
1456|120.963
1457|120.882
1458|120.964
1459|120.855
1460|120.906
1461|120.92
1462|120.855
1463|120.831
1464|120.837
1465|120.858
1466|120.795
1467|120.904
1468|120.95
1469|120.912
1470|120.882
1471|120.918
1472|120.957
1473|120.904
1474|120.958
1475|120.935
1476|120.847
1477|120.836
1478|120.884
1479|120.874
1480|120.85
1481|120.807
1482|120.901
1483|120.909
1484|120.956
1485|120.833
1486|120.918
1487|120.904
1488|120.884
1489|120.79
1490|120.863
1491|120.9
1492|120.922
1493|120.849
1494|120.849
1495|120.877
1496|120.906
1497|120.907
1498|120.866
1499|120.882
1500|120.904
1501|120.693
1502|120.915
1503|120.726
1504|120.939
1505|120.901
1506|120.88
1507|120.825
1508|120.863
1509|120.896
1510|120.947
1511|120.891
1512|120.945
1513|120.891
1514|120.91
1515|120.884
1516|120.842
1517|120.871
1518|120.833
1519|120.805
1520|120.89
1521|120.896
1522|120.963
1523|120.882
1524|120.888
1525|120.881
1526|120.888
1527|120.877
1528|120.918
1529|120.744
1530|120.805
1531|120.899
1532|120.9
1533|120.877
1534|120.865
1535|120.877
1536|120.92
1537|120.888
1538|120.887
1539|120.928
1540|120.877
1541|120.896
1542|120.801
1543|120.809
1544|120.874
1545|120.906
1546|120.931
1547|120.862
1548|120.842
1549|120.012
1550|120.912
1551|120.939
1552|120.928
1553|120.91
1554|120.913
1555|120.928
1556|120.842
1557|120.881
1558|120.92
1559|120.859
1560|120.915
1561|120.831
1562|120.82
1563|120.856
1564|120.881
1565|120.868
1566|120.849
1567|120.874
1568|120.871
1569|120.767
1570|120.852
1571|120.736
1572|120.79
1573|120.773
1574|120.882
1575|120.846
1576|120.859
1577|120.82
1578|120.855
1579|120.42
1580|120.913
1581|120.811
1582|120.801
1583|120.601
1584|120.88
1585|120.84
1586|120.95
1587|120.884
1588|120.855
1589|119.021
1590|120.667
1591|120.6
1592|120.859
1593|120.812
1594|120.833
1595|120.878
1596|120.823
1597|120.842
1598|120.88
1599|120.808
1600|120.925
1601|120.916
1602|120.89
1603|120.764
1604|120.843
1605|120.696
1606|120.875
1607|118.91
1608|120.878
1609|120.833
1610|120.891
1611|120.925
1612|120.928
1613|120.958
1614|120.932
1615|120.954
1616|120.901
1617|120.912
1618|120.916
1619|120.957
1620|120.869
1621|120.88
1622|120.909
1623|120.862
1624|120.853
1625|120.855
1626|120.877
1627|120.862
1628|120.903
1629|120.951
1630|120.877
1631|120.96
1632|120.882
1633|120.863
1634|120.868
1635|120.957
1636|120.777
1637|120.957
1638|120.869
1639|120.957
1640|120.817
1641|120.852
1642|120.916
1643|120.945
1644|120.916
1645|120.901
1646|120.903
1647|120.831
1648|120.793
1649|120.802
1650|120.834
1651|120.853
1652|120.869
1653|120.896
1654|120.893
1655|120.906
1656|120.906
1657|120.918
1658|120.899
1659|120.89
1660|120.881
1661|120.856
1662|119.028
1663|120.812
1664|120.769
1665|120.869
1666|120.912
1667|120.956
1668|120.922
1669|120.961
1670|120.919
1671|120.97
1672|120.856
1673|120.937
1674|120.871
1675|120.97
1676|120.798
1677|120.951
1678|120.885
1679|120.884
1680|120.858
1681|120.95
1682|120.874
1683|120.926
1684|120.915
1685|120.738
1686|120.919
1687|120.937
1688|120.872
1689|119.07
1690|120.874
1691|120.68
1692|120.796
1693|120.84
1694|117.747
1695|120.875
1696|120.877
1697|119.71
1698|120.877
1699|120.944
1700|120.912
1701|120.903
1702|120.92
1703|120.853
1704|120.712
1705|120.859
1706|120.42
1707|120.849
1708|120.865
1709|120.932
1710|120.853
1711|120.963
1712|120.899
1713|120.92
1714|120.903
1715|120.859
1716|120.796
1717|120.798
1718|120.863
1719|120.899
1720|120.869
1721|120.918
1722|120.855
1723|120.928
1724|120.782
1725|120.859
1726|120.831
1727|120.875
1728|120.899
1729|120.865
1730|120.846
1731|120.871
1732|120.897
1733|120.913
1734|120.807
1735|120.906
1736|120.877
1737|120.896
1738|120.837
1739|120.903
1740|120.899
1741|120.872
1742|120.859
1743|120.827
1744|120.786
1745|120.913
1746|120.805
1747|120.878
1748|120.859
1749|120.925
1750|120.872
1751|120.912
1752|120.859
1753|120.915
1754|120.881
1755|120.645
1756|120.753
1757|120.912
1758|120.862
1759|120.846
1760|120.916
1761|120.904
1762|120.85
1763|120.926
1764|120.887
1765|120.881
1766|120.874
1767|120.875
1768|120.821
1769|120.856
1770|120.814
1771|120.91
1772|120.9
1773|120.885
1774|120.877
1775|120.912
1776|120.891
1777|120.916
1778|120.893
1779|120.919
1780|120.878
1781|120.944
1782|120.871
1783|120.865
1784|120.887
1785|120.91
1786|120.893
1787|120.82
1788|120.84
1789|120.915
1790|120.782
1791|120.884
1792|120.834
1793|120.79
1794|120.785
1795|120.9
1796|120.811
1797|120.84
1798|120.906
1799|120.926
1800|120.89
1801|120.893
1802|120.842
1803|120.919
1804|120.925
1805|120.837
1806|120.868
1807|120.887
1808|120.861
1809|120.799
1810|120.881
1811|120.862
1812|120.865
1813|120.591
1814|120.716
1815|120.785
1816|120.961
1817|120.875
1818|120.842
1819|120.882
1820|120.847
1821|120.882
1822|120.896
1823|120.811
1824|120.875
1825|120.882
1826|120.865
1827|120.84
1828|120.877
1829|120.888
1830|120.9
1831|120.884
1832|120.92
1833|120.808
1834|120.937
1835|120.869
1836|120.823
1837|120.88
1838|120.922
1839|120.928
1840|120.853
1841|120.937
1842|120.925
1843|120.919
1844|120.918
1845|120.948
1846|120.897
1847|120.882
1848|120.853
1849|120.83
1850|120.877
1851|120.837
1852|120.958
1853|120.872
1854|120.958
1855|120.893
1856|120.948
1857|120.884
1858|120.871
1859|120.887
1860|120.92
1861|120.855
1862|120.894
1863|120.815
1864|120.893
1865|120.869
1866|120.931
1867|120.899
1868|120.896
1869|120.947
1870|120.865
1871|120.888
1872|120.893
1873|120.916
1874|120.894
1875|120.91
1876|120.748
1877|120.828
1878|120.877
1879|120.863
1880|120.865
1881|120.894
1882|120.947
1883|120.899
1884|120.942
1885|120.948
1886|120.931
1887|120.88
1888|120.957
1889|120.799
1890|120.906
1891|120.834
1892|120.9
1893|120.828
1894|120.877
1895|120.897
1896|120.963
1897|120.882
1898|120.956
1899|120.896
1900|120.871
1901|120.899
1902|119.39
1903|120.872
1904|120.836
1905|120.875
1906|120.923
1907|120.939
1908|120.823
1909|120.836
1910|120.88
1911|120.262
1912|109.778
1913|120.919
1914|120.903
1915|120.916
1916|120.828
1917|120.866
1918|120.865
1919|120.863
1920|120.95
1921|120.825
1922|120.882
1923|120.877
1924|120.961
1925|120.858
1926|120.878
1927|120.863
1928|120.893
1929|120.783
1930|120.897
1931|120.875
1932|120.945
1933|120.104
1934|120.764
1935|120.502
1936|120.825
1937|120.866
1938|120.926
1939|120.828
1940|120.947
1941|120.858
1942|120.824
1943|120.836
1944|120.909
1945|120.907
1946|120.884
1947|120.903
1948|120.885
1949|120.571
1950|120.894
1951|120.814
1952|120.896
1953|120.9
1954|120.884
1955|120.899
1956|120.856
1957|120.836
1958|120.872
1959|120.878
1960|120.874
1961|120.868
1962|120.882
1963|120.862
1964|120.888
1965|120.899
1966|120.893
1967|120.913
1968|120.954
1969|120.761
1970|120.862
1971|120.844
1972|120.923
1973|120.881
1974|120.945
1975|120.821
1976|120.882
1977|120.866
1978|120.834
1979|120.823
1980|120.875
1981|120.884
1982|120.818
1983|120.877
1984|120.852
1985|120.821
1986|120.899
1987|120.871
1988|120.899
1989|120.722
1990|120.884
1991|120.709
1992|120.858
1993|120.808
1994|120.872
1995|120.747
1996|120.776
1997|120.83
1998|120.874
1999|120.849
2000|120.888
2001|120.856
2002|120.909
2003|120.874
2004|120.866
2005|120.789
2006|120.827
2007|120.735
2008|120.868
2009|120.811
2010|120.827
2011|120.758
2012|120.858
2013|120.874
2014|120.833
2015|120.852
2016|120.839
2017|120.906
2018|120.849
2019|120.536
2020|120.795
2021|120.878
2022|120.811
2023|120.901
2024|120.785
2025|120.734
2026|120.779
2027|120.842
2028|120.798
2029|120.817
2030|119.967
2031|120.77
2032|120.827
2033|118.635
2034|120.798
2035|120.786
2036|120.697
2037|120.807
2038|120.855
2039|120.904
2040|120.849
2041|120.926
2042|120.888
2043|120.804
2044|120.891
2045|120.906
2046|120.9
2047|120.88
2048|120.763
2049|120.818
2050|120.868
2051|120.966
2052|120.83
2053|120.948
2054|120.588
2055|120.799
2056|120.839
2057|120.755
2058|120.865
2059|120.942
2060|120.858
2061|120.953
2062|120.83
2063|120.877
2064|120.915
2065|120.855
2066|120.906
2067|120.875
2068|120.899
2069|120.884
2070|120.9
2071|120.918
2072|120.802
2073|120.84
2074|120.776
2075|120.786
2076|120.659
2077|120.836
2078|120.732
2079|120.802
2080|120.667
2081|120.706
2082|117.04
2083|120.872
2084|120.798
2085|120.83
2086|120.792
2087|120.874
2088|120.726
2089|120.853
2090|120.761
2091|120.828
2092|120.821
2093|120.863
2094|120.818
2095|118.608
2096|120.833
2097|120.855
2098|120.836
2099|120.881
2100|120.836
2101|120.807
2102|120.839
2103|120.849
2104|120.7
2105|120.866
2106|120.776
2107|120.885
2108|120.815
2109|120.951
2110|120.837
2111|120.939
2112|120.805
2113|120.941
2114|120.571
2115|120.894
2116|120.82
2117|120.957
2118|120.755
2119|120.811
2120|120.763
2121|120.934
2122|120.757
2123|120.789
2124|120.782
2125|120.915
2126|120.833
2127|120.961
2128|120.776
2129|120.929
2130|120.831
2131|120.875
2132|120.764
2133|120.795
2134|120.79
2135|120.938
2136|120.817
2137|120.957
2138|120.543
2139|120.903
2140|120.773
2141|120.834
